doc_id,Title,Author,year,journal,DOI,Url
TCR6FX9V,"Effects of B chromosomes and supernumerary segments on morphometric traits and adult fitness components in the grasshopper, <i>Dichroplus elongatus</i> (Acrididae)","Rosetti, N.; Vilardi, J. C.; Remis, M. I.",2007,JOURNAL OF EVOLUTIONARY BIOLOGY,10.1111/j.1420-9101.2006.01205.x,
MHYQAGM5,Gestational surrogacy: a feasible option for patients with Rokitansky syndrome,"Beski, S.; Gorgy, A.; Venkat, G.; Craft, I. L.; Edmonds, K.",2000,HUMAN REPRODUCTION,10.1093/humrep/15.11.2326,
IBPLRH3J,Rad51/Dmc1 paralogs and mediators oppose DNA helicases to limit hybrid DNA formation and promote crossovers during meiotic recombination,"Lorenz, Alexander; Mehats, Alizee; Osman, Fekret; Whitby, Matthew C.",2014,NUCLEIC ACIDS RESEARCH,10.1093/nar/gku1219,
Y4NXG7QX,Divergent kleisin subunits of cohesin specify mechanisms to tether and release meiotic chromosomes,"Severson, Aaron F.; Meyer, Barbara J.",2014,ELIFE,10.7554/eLife.03467,
D2E5QRM7,ZFX transactivation of the HIV-1 LTR is cell specific and depends on core enhancer and TATA box sequences,"Gazin, C.",1999,NUCLEIC ACIDS RESEARCH,10.1093/nar/27.10.2156,
APM3KRRF,Maid: A maternally transcribed novel gene encoding a potential negative regulator of bHLH proteins in the mouse egg and zygote,"Hwang, S. Y.; Oh, B.; Fuchtbauer, A.; Fuchtbauer, E. M.; Johnson, K. R.; Solter, D.; Knowles, B. B.",1997,DEVELOPMENTAL DYNAMICS,10.1002/(SICI)1097-0177(199706)209:2<217::AID-AJA7>3.0.CO;2-L,
GDSSYKYH,Deviation from Hardy-Weinberg proportions in finite populations,"Wang, J. L.",1996,GENETICAL RESEARCH,10.1017/S0016672300034224,
NTKU9HRK,Recovery of <i>dicer-like 1</i>-late flowering phenotype by miR172 expressed by the noncanonical DCL4-dependent biogenesis pathway,"Tsuzuki, Masayuki; Takeda, Atsushi; Watanabe, Yuichiro",2014,RNA,10.1261/rna.044966.114,
6AA99Z8P,Functional analysis of maize RAD51 in meiosis and double-strand break repair,"Li, Jin; Harper, Lisa C.; Golubovskaya, Inna; Wang, C. Rachel; Weber, David; Meeley, Robert B.; McElver, John; Bowen, Ben; Cande, W. Zacheus; Schnable, Patrick S.",2007,GENETICS,10.1534/genetics.106.062604,
HWP2SSH4,Limited survival of adult human testicular tissue as ectopic xenograft,"Schlatt, S.; Honaramooz, A.; Ehmcke, J.; Goebell, P. J.; Rübben, H.; Dhir, R.; Dobrinski, I.; Patrizio, P.",2006,HUMAN REPRODUCTION,10.1093/humrep/dei352,
X8W48LYU,"A protein identical to the yolk protein is stored in the testis in male red sea urchin, <i>Pseudocentrotus depressus</i>","Unuma, T.; Suzuki, T.; Kurokawa, T.; Yamamoto, T.; Akiyama, T.",1998,BIOLOGICAL BULLETIN,10.2307/1542517,
WNKA77RM,Linkage Disequilibrium Due to Random Genetic Drift in Finite Subdivided Populations,"Ohta, T.",1982,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA-BIOLOGICAL SCIENCES,10.1073/pnas.79.6.1940,
DLBWEJ7W,Distribution of Linkage Disequilibrium with Selection and Finite Population-Size,"Avery, Pj; Hill, Wg",1979,GENETICS RESEARCH,10.1017/S0016672300018140,
4UWZTRYK,Some Ultrastructural Features of Micronuclei During Conjugation and Autogamy in Paramecium-Aurelia,"Jurand, A.",1976,JOURNAL OF GENERAL MICROBIOLOGY,10.1099/00221287-94-1-193,
C8GGP7LW,Maternal Restraint Stress Diminishes the Developmental Potential of Oocytes,"Zhang, Si-Yu; Wang, Jun-Zuo; Li, Jing-Jing; Wei, De-Li; Sui, Hong-Shu; Zhang, Zhen-Hua; Zhou, Ping; Tan, Jing-He",2011,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.110.087890,
YZXN9MRW,Allocation of nutrients during the reproductive cycle of <i>Ophidiaster ophidianus</i> (Echinodermata: Asteroidea),"Micael, Joana; Rodrigues, Armindo S.; Barreto, Maria C.; Alves, Maria J.; Jones, Malcolm B.; Costa, Ana C.",2011,INVERTEBRATE REPRODUCTION & DEVELOPMENT,10.1080/00207233.2011.573673,
LE6B3KSI,Dutch technical specification (NTA 8070) on devices for assisted reproductive technologies,"Wetzels, A. M. M.; Kastrop, P. M. M.",2010,REPRODUCTIVE BIOMEDICINE ONLINE,10.1016/j.rbmo.2010.04.005,
2T3MEV3G,Spatial and temporal translational control of germ cell mRNAs mediated by the eIF4E isoform IFE-1,"Friday, Andrew J.; Henderson, Melissa A.; Morrison, J. Kaitlin; Hoffman, Jenna L.; Keiper, Brett D.",2015,JOURNAL OF CELL SCIENCE,10.1242/jcs.172684,
2R3UDHAH,Role of the <i>Saccharomyces cerevisiae</i> Rad53 checkpoint kinase in signaling double-strand breaks during the meiotic cell cycle,"Cartagena-Lirola, Hugo; Guerini, Ilaria; Manfrini, Nicola; Lucchini, Giovanna; Longhese, Maria Pia",2008,MOLECULAR AND CELLULAR BIOLOGY,10.1128/MCB.00375-08,
JSBFTVMK,A unified framework for mapping quantitative trait loci in bivalent tetraploids using single-dose restriction fragments: A case study from alfalfa,"Ma, C. X.; Casella, G.; Shen, Z. J.; Osborn, T. C.; Wu, R. L.",2002,GENOME RESEARCH,10.1101/gr.320202,
2XZ3HEF8,Targeting of membranes to sea urchin sperm chromatin is mediated by a Lamin B receptor-like integral membrane protein,"Collas, P.; Courvalin, J. C.; Poccia, D.",1996,JOURNAL OF CELL BIOLOGY,10.1083/jcb.135.6.1715,
2HM6YYL2,What can be offered to couples at (possibly) increased genetic risk?,"Read, Andrew P.; Donnai, Dian",2012,JOURNAL OF COMMUNITY GENETICS,10.1007/s12687-012-0105-1,
G4DH92MJ,Proteasomal Regulation of the Proliferation <i>vs</i>. Meiotic Entry Decision in the <i>Caenorhabditis elegans</i> Germ Line,"MacDonald, Lindsay D.; Knox, Aaron; Hansen, Dave",2008,GENETICS,10.1534/genetics.108.091553,
YGLE4YQZ,Cortical granules reaction after intracytoplasmic sperm injection,"Ghetler, Y.; Raz, T.; Nun, I. B.; Shalgi, R.",1998,MOLECULAR HUMAN REPRODUCTION,10.1093/molehr/4.3.289,
LAN7G9I4,"A novel eIF4G homolog, Off-schedule, couples translational control to meiosis and differentiation in <i>Drosophila</i> spermatocytes","Franklin-Dumont, Tina M.; Chatterjee, Chandrima; Wasserman, Steven A.; DiNardo, Stephen",2007,DEVELOPMENT,10.1242/dev.003517,
WIDWGXWZ,Translational Activation of Developmental Messenger RNAs During Neonatal Mouse Testis Development,"Chappell, Vesna A.; Busada, Jonathan T.; Keiper, Brett D.; Geyer, Christopher B.",2013,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.113.109819,
V9X84ERW,Preconception care and genetic risk: ethical issues,"De Wert, Guido M. W. R.; Dondorp, Wybo J.; Knoppers, Bartha M.",2012,JOURNAL OF COMMUNITY GENETICS,10.1007/s12687-011-0074-9,
EYGRGFFL,Epigenetic marks at <i>BRCA1</i> and <i>p53</i> coding sequences in early human embryogenesis,"Magdinier, F.; d'Estaing, S. G.; Peinado, C.; Demirci, B.; Berthet, C.; Guérin, J. F.; Dante, R.",2002,MOLECULAR HUMAN REPRODUCTION,10.1093/molehr/8.7.630,
SUH3TRFY,<i>SPO71</i> Encodes a Developmental Stage-Specific Partner for Vps13 in <i>Saccharomyces cerevisiae</i>,"Park, Jae-Sook; Okumura, Yuuya; Tachikawa, Hiroyuki; Neiman, Aaron M.",2013,EUKARYOTIC CELL,10.1128/EC.00239-13,
HEBUWY4X,"Ploidy dimorphism and reproductive biology in <i>Stenodrepanum bergii</i> (Leguminosae), a rare South American endemism","Caponio, Irene; Anton, Ana M.; Fortunato, Renee H.; Norrmann, G. A.",2012,GENOME,10.1139/G11-067,
3TC2YD44,Cryopreservation of <i>Crassostrea gigas</i> vesicular cells:: Viability and metabolic activity,"Hanquet-Dufour, A. C.; Kellner, K.; Heude, C.; Naimi, A.; Mathieu, M.; Poncet, J. M.",2006,CRYOBIOLOGY,10.1016/j.cryobiol.2006.03.008,
9PUCTTL6,Meiotic behaviour of individual chromosomes in allotriploid <i>Alstroemeria</i> hybrids,"Kamstra, S. A.; de Jong, J. H.; Jacobsen, E.; Ramanna, M. S.; Kuipers, A. G. J.",2004,HEREDITY,10.1038/sj.hdy.6800465,
YJUSNYBM,Integration of a B chromosome into the A genome of a wasp,"Araújo, Smsr; Pompolo, S. G.; Perfectti, F.; Camacho, J. P. M.",2001,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rspb.2001.1613,
LUAFNCAU,Variation in Male Reproductive Investment and Male Reproductive Success in White Spruce,"Schoen, Dj; Stewart, Sc",1986,EVOLUTION,10.2307/2408940,
A3YC5W9Q,No evidence for presence of maternal mitochondrial DNA in the sperm of <i>Mytilus galloprovincialis</i> males,"Venetis, Constantinos; Theologidis, Ioannis; Zouros, Eleftherios; Rodakis, George C.",2006,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rspb.2006.3607,
WQENKDK9,"To succeed globally, disperse locally: effects of local pollen and seed dispersal on tetraploid establishment","Baack, E. J.",2005,HEREDITY,10.1038/sj.hdy.6800656,
AFXBNPBY,On the evolution of recombination and meiosis,"Gessler, D. D. G.; Xu, S. Z.",1999,GENETICS RESEARCH,10.1017/S001667239800367X,
QWRKEUHH,Nongenomic Steroid- and Ceramide-Induced Maturation in Amphibian Oocytes Involves Functional Caveolae-Like Microdomains Associated with a Cytoskeletal Environment,"Buschiazzo, Jorgelina; Alonso, Telma S.; Biscoglio, Mirtha; Antollini, Silvia S.; Bonini, Ida C.",2011,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.110.090365,
DFJRMN3P,Genetic regulation of life cycle transitions in the brown alga Ectocarpus,"Coelho, Susana M.; Godfroy, Olivier; Arun, Alok; Le Corguille, Gildas; Peters, Akira F.; Cock, J. Mark",2011,PLANT SIGNALING & BEHAVIOR,10.4161/psb.6.11.17737,
TXZGQDRX,Germ cell sex prior to meiosis in the rainbow trout,"Li, Mingyou; Shen, Qian; Wong, Foong Mei; Xu, Hongyan; Hong, Ni; Zeng, Lingbing; Liu, Lin; Wei, Qiwei; Hong, Yunhan",2011,PROTEIN & CELL,10.1007/s13238-011-1003-8,
JWI75IQ8,Detailed Recombination Studies Along Chromosome 3B Provide New Insights on Crossover Distribution in Wheat (<i>Triticum aestivum</i> L.),"Saintenac, Cyrille; Falque, Matthieu; Martin, Olivier C.; Paux, Etienne; Feuillet, Catherine; Sourdille, Pierre",2009,GENETICS,10.1534/genetics.108.097469,
JWGS9C2R,Issues to debate on the Women's Health Initiative (WHI) study - Ovarian tissue banking for cancer patients: is ovarian cortex cryopreservation presently justified?,"Revel, A.; Schenker, J.",2004,HUMAN REPRODUCTION,10.1093/humrep/deh002,
UXCMRIFV,Sertoli cell vacuolization and abnormal germ cell adhesion in mice deficient in an inositol polyphosphate 5-phosphatase,"Hellsten, E.; Bernard, D. J.; Owens, J. W.; Eckhaus, M.; Suchy, S. F.; Nussbaum, R. L.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod66.5.1522,
Q5JFK3WM,Extensive genome-wide linkage disequilibrium in cattle,"Farnir, F.; Coppieters, W.; Arranz, J. J.; Berzi, P.; Cambisano, N.; Grisart, B.; Karim, L.; Marcq, F.; Moreau, L.; Mni, M.; Nezer, C.; Simon, P.; Vanmanshoven, P.; Wagenaar, D.; Georges, M.",2000,GENOME RESEARCH,10.1101/gr.10.2.220,
9J5I7GXJ,The role of the paternal genome in the development of the mouse germ line,"Narasimha, M.; Barton, S. C.; Surani, M. A.",1997,CURRENT BIOLOGY,10.1016/S0960-9822(06)00377-0,
VVKWISS7,The role of osmiophilic bodies and Pfg377 expression in female gametocyte emergence and mosquito infectivity in the human malaria parasite <i>Plasmodium falciparum</i>,"de Koning-Ward, Tania F.; Olivieri, Anna; Bertuccini, Lucia; Hood, Andrew; Silvestrini, Francesco; Charvalias, Konstantinos; Diaz, Pedro Berzosa; Camarda, Grazia; McElwain, Terry F.; Papenfuss, Tony; Healer, Julie; Baldassarri, Lucilla; Crabb, Brendan S.; Alano, Pietro; Ranford-Cartwright, Lisa C.",2008,MOLECULAR MICROBIOLOGY,10.1111/j.1365-2958.2007.06039.x,
TLZ3YUP7,Immune response to immunization with sperm antigens in the macaque oviduct,"Lea, I. A.; Kurth, B.; O'Rand, M. G.",1998,BIOLOGY OF REPRODUCTION,10.1095/biolreprod58.3.794,
CCSSDNE7,Angiotensin II Secretion by the Bovine Oviduct is Stimulated by Luteinizing Hormone and Ovarian Steroids,"Wijayagunawardane, Missaka Priyadarsane Bandara; Kodithuwakku, Suranga Pradeep; De Silva, Nadun Thamara; Miyamoto, Akio",2009,JOURNAL OF REPRODUCTION AND DEVELOPMENT,10.1262/jrd.20071,
H5U64LJ6,Evidence of a segregation ratio distortion of SMN1 alleles in spinal muscular atrophy,"Alias, Laura; Barcelo, Maria J.; Gich, Ignasi; Estape, Marta; Parra, Juan; Amenedo, Maria; Baiget, Montserrat; Tizzano, Eduardo F.",2007,EUROPEAN JOURNAL OF HUMAN GENETICS,10.1038/sj.ejhg.5201886,
SK827HXC,A misexpression screen reveals effects of <i>bag-of-marbles</i> and TGFβ class signaling on the Drosophila male germ-line stem cell lineage,"Schulz, C.; Kiger, A. A.; Tazuke, S. I.; Yamashita, Y. M.; Pantalena, L. C.; Jones, D. L.; Wood, C. G.; Fuller, M. T.",2004,GENETICS,10.1534/genetics.103.023184,
QW8KH8YH,"Third-party reproduction in the Internet Age: the new, patient-centered landscape","Woodward, Julia T.",2015,FERTILITY AND STERILITY,10.1016/j.fertnstert.2015.05.030,
82P3F8KW,Differing mechanisms of meiotic segregation in spermatozoa from three carriers of a pericentric inversion of chromosome 8,"Caer, Emilie; Perrin, Aurore; Douet-Guilbert, Nathalie; Amice, Veronique; De Braekeleer, Marc; Morel, Frederic",2008,FERTILITY AND STERILITY,10.1016/j.fertnstert.2007.04.056,
RJNJ8JDU,Evidence for Sex and Recombination in the Choanoflagellate <i>Salpingoeca</i> <i>rosetta</i>,"Levin, Tera C.; King, Nicole",2013,CURRENT BIOLOGY,10.1016/j.cub.2013.08.061,
4FHWLZ8M,TSKS concentrates in spermatid centrioles during flagellogenesis,"Xu, Bingfang; Hao, Zhonglin; Jha, Kula N.; Zhang, Zhibing; Urekar, Craig; Digilio, Laura; Pulido, Silvia; Strauss, Jerome F.; Flickinger, Charles J.; Herr, John C.",2008,DEVELOPMENTAL BIOLOGY,10.1016/j.ydbio.2008.03.043,
WFQDXK9H,Meiotic homologue alignment and its quality surveillance are controlled by mouse HORMAD1,"Daniel, Katrin; Lange, Julian; Hached, Khaled; Fu, Jun; Anastassiadis, Konstantinos; Roig, Ignasi; Cooke, Howard J.; Stewart, A. Francis; Wassmann, Katja; Jasin, Maria; Keeney, Scott; Toth, Attila",2011,NATURE CELL BIOLOGY,10.1038/ncb2213,
QVPYYI27,MYBL2 guides autophagy suppressor VDAC2 in the developing ovary to inhibit autophagy through a complex of VDAC2-BECN1-BCL2L1 in mammals,"Yuan, Jia; Zhang, Ying; Sheng, Yue; Fu, Xiazhou; Cheng, Hanhua; Zhou, Rongjia",2015,AUTOPHAGY,10.1080/15548627.2015.1040970,
W8K766UH,"Caffeine inheritance in interspecific hybrids of <i>Coffea arabica</i> x <i>Coffea canephora</i> (Gentianales, Rubiaceae)","Priolli, Regina H. G.; Mazzafera, Paulo; Siqueira, Walter J.; Moeller, Milene; Zucchi, Maria Imaculada; Ramos, Luis Carlos S.; Gallo, Paulo B.; Colombo, Carlos A.",2008,GENETICS AND MOLECULAR BIOLOGY,10.1590/S1415-47572008000300017,
9T2PFVVL,The effect of cryopreservation on the lethal mutation rate in Drosophila melanogaster,"Houle, D.; Kondrashov, A. S.; Yampolsky, L. Y.; Caldwell, S.; Steponkus, P. L.",1997,GENETICAL RESEARCH,10.1017/S0016672397002760,
QDHB8DZ5,Imprinted expression of <i>SNRPN</i> in human preimplantation embryos,"Huntriss, J.; Daniels, R.; Bolton, V.; Monk, M.",1998,AMERICAN JOURNAL OF HUMAN GENETICS,10.1086/302039,
K945V8V4,Kinship and the evolution of social behaviours in the sea,"Kamel, Stephanie J.; Grosberg, Richard K.",2013,BIOLOGY LETTERS,10.1098/rsbl.2013.0454,
SUJ8CFGR,Epigenetic analysis of human spermatozoa after their injection into ovulated mouse oocytes,"Fulka, Helena; Barnetova, Irena; Mosko, Tibor; Fulka, Josef",2008,HUMAN REPRODUCTION,10.1093/humrep/dem406,
HESIADGF,Meiotic behavior of economically important plant species: the relationship between fertility and male sterility,"Pagliarini, M. S.",2000,GENETICS AND MOLECULAR BIOLOGY,10.1590/S1415-47572000000400045,
QMLM27VU,Structure and Function of a Special Tissue in the Female Genital Ducts of the Chinese Fresh-Water Crab Eriocheir-Sinensis,"Lee, Th; Yamazaki, F.",1990,BIOLOGICAL BULLETIN,10.2307/1541967,
FREZGRCM,Dynamics of Hybrid Zones,"Barton, Nh",1979,HEREDITY,10.1038/hdy.1979.87,
92AVJF46,Dynamics of carbohydrate affinities at the cell surface of capacitating bovine sperm cells,"Sostaric, E.; van de Lest, C. H. A.; Colenbrander, B.; Gadella, B. M.",2005,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.104.029330,
9FK3J38Z,An EAR-Dependent Regulatory Module Promotes Male Germ Cell Division and Sperm Fertility in <i>Arabidopsis</i>,"Borg, Michael; Rutley, Nicholas; Kagale, Sateesh; Hamamura, Yuki; Gherghinoiu, Mihai; Kumar, Sanjeev; Sari, Ugur; Esparza-Franco, Manuel A.; Sakamoto, Wataru; Rozwadowski, Kevin; Higashiyama, Tetsuya; Twella, David",2014,PLANT CELL,10.1105/tpc.114.124743,
62HEXGWQ,Treatment outcomes and quality-of-life assessment in a university-based fertility preservation program: Results of a registry of female cancer patients at 2 years,"Reh, Andrea E.; Lu, Lucy; Weinerman, Rachel; Grifo, James; Krey, Lewis; Noyes, Nicole",2011,JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,10.1007/s10815-011-9559-z,
HVQH3H5F,MPK-1 ERK Controls Membrane Organization in <i>C</i>. <i>elegans</i> Oogenesis via a Sex-Determination Module,"Arur, Swathi; Ohmachi, Mitsue; Berkseth, Matt; Nayak, Sudhir; Hansen, David; Zarkower, David; Schedl, Tim",2011,DEVELOPMENTAL CELL,10.1016/j.devcel.2011.04.009,
QQU7NW9R,"METT-10, A Putative Methyltransferase, Inhibits Germ Cell Proliferative Fate in <i>Caenorhabditis elegans</i>","Dorsett, Maia; Westlund, Bethany; Schedl, Tim",2009,GENETICS,10.1534/genetics.109.105270,
NIGGWBXM,Novel biological and possible applicable roles of LH/hCG receptor,"Ziecik, Adam J.; Kaczmarek, Monika M.; Blitek, Agnieszka; Kowalczyk, Anna E.; Li, Xiangdong; Rahman, Nafis A.",2007,MOLECULAR AND CELLULAR ENDOCRINOLOGY,10.1016/j.mce.2006.08.016,
G94MZSHI,Human embryo cloning prohibited in Hong Kong,"Liu, A.",2005,JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,10.1007/s10815-005-4873-y,
S958H6E2,Gametogenic cycle of <i>Crassostrea gigas</i> in contrasting Mediterranean habitats: marine (Gulf of Tunis) and continental (Bizert lagoon) culture sites,"Dridi, Salwa; Romdhane, Mohamed Salah; Elcafsi, M'hamed",2014,JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,10.1186/2241-5793-21-13,
LTTW9LTN,Role of a-kinase anchoring proteins (AKAPs) in reproduction,"Luconi, Michaela; Cantini, Giulia; Baldi, Elisabetta; Forti, Gianni",2011,FRONTIERS IN BIOSCIENCE-LANDMARK,10.2741/3791,
KCD4TKYQ,The pleiotropic role of the 26S proteasome subunit RPN10 in Arabidopsis growth and development supports a substrate-specific function in abscisic acid signaling,"Smalle, J.; Kurepa, J.; Yang, P. Z.; Emborg, T. J.; Babiychuk, E.; Kushnir, S.; Vierstra, R. D.",2003,PLANT CELL,10.1105/tpc.009217,
4UEKRFX7,"Distribution of genetic variation within and among Danish populations of Armeria maritima, with special reference to the effects of population size","Weidema, I. R.; Siegismund, H. R.; Philipp, M.",1996,HEREDITAS,10.1111/j.1601-5223.1996.00121.x,
ZXXQTXJZ,Growth-Studies with Bacteria-Free Oyster (crassostrea-Gigas) Larvae Fed on Semi-Defined Artificial Diets,"Langdon, Cj",1983,BIOLOGICAL BULLETIN,10.2307/1541141,
3UHDDVEL,The <i>C.</i> <i>elegans</i> sex determination protein MOG-3 functions in meiosis and binds to the CSL co-repressor CIR-1,"Kasturi, Prasad; Zanetti, Simone; Passannante, Myriam; Saudan, Zarifja; Mueller, Fritz; Puoti, Alessandro",2010,DEVELOPMENTAL BIOLOGY,10.1016/j.ydbio.2010.05.009,
75UGYK99,Histone H3 lysine 4 trimethylation marks meiotic recombination initiation sites,"Borde, Valerie; Robine, Nicolas; Lin, Waka; Bonfils, Sandrine; Geli, Vincent; Nicolas, Alain",2009,EMBO JOURNAL,10.1038/emboj.2008.257,
229D74H6,"Metaphase I orientation of Robertsonian trivalents in the water-hyacinth grasshopper, <i>Cornops aquaticum</i> (Acrididae, Orthoptera)","Colombo, Pablo Cesar",2009,GENETICS AND MOLECULAR BIOLOGY,10.1590/S1415-47572009005000019,
22CVXCUK,"Cytogenetical Studies in Wheat .9. Monosomic Analyses, Telocentric Mapping and Linkage Relationships of Genes Sr21, Pm4 and Mle","The, Tt; Mcintosh, Ra; Bennett, Fga",1979,AUSTRALIAN JOURNAL OF BIOLOGICAL SCIENCES,10.1071/BI9790115,
ED7H6YYT,"The B-Chromosome System of Inner Mongolian Agropyron Gaertn .1. Distribution, Morphology and Cytological Behavior","Chen, Q.; Jahier, J.; Cauderon, Y.",1993,CARYOLOGIA,10.1080/00087114.1993.10797265,
JN7G3M7M,Specific deletion of <i>Cdc42</i> does not affect meiotic spindle organization/migration and homologous chromosome segregation but disrupts polarity establishment and cytokinesis in mouse oocytes,"Wang, Zhen-Bo; Jiang, Zong-Zhe; Zhang, Qing-Hua; Hu, Meng-Wen; Huang, Lin; Ou, Xiang-Hong; Guo, Lei; Ouyang, Ying-Chun; Hou, Yi; Brakebusch, Cord; Schatten, Heide; Sun, Qing-Yuan",2013,MOLECULAR BIOLOGY OF THE CELL,10.1091/mbc.E13-03-0123,
ZQLAFQRH,A Role for Dynein in the Inhibition of Germ Cell Proliferative Fate,"Dorsett, Maia; Schedl, Tim",2009,MOLECULAR AND CELLULAR BIOLOGY,10.1128/MCB.00815-09,
WJGZJDNW,Epitope analysis of the malaria surface antigen Pfs48/45 identifies a subdomain that elicits transmission blocking antibodies,"Outchkourov, Nikolay; Vermunt, Adriaan; Jansen, Josephine; Kaan, Anita; Roeffen, Will; Teelen, Karina; Lasonder, Edwin; Braks, Anneke; van de Vegte-Bolmer, Marga; Qiu, Li Yan; Sauerwein, Robert; Stunnenberg, Hendrik G.",2007,JOURNAL OF BIOLOGICAL CHEMISTRY,10.1074/jbc.M700948200,
